concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
45982005	Oxivent 100micrograms/dose Autohaler (Boehringer Ingelheim Ltd)	Drug	SNOMED	Pharma/Biol Product		2947411000001107	20060816	20991231	
45982006	Dermestril 50 patches (Kyowa Kirin Ltd)	Drug	SNOMED	Pharma/Biol Product		2947611000001105	19700101	20991231	
45982007	Dermestril - Septem 50 patches (Kyowa Kirin Ltd)	Drug	SNOMED	Pharma/Biol Product		2947811000001109	19700101	20991231	
45982008	Anusol HC suppositories (Church & Dwight UK Ltd)	Drug	SNOMED	Pharma/Biol Product		2948111000001101	19700101	20991231	
45982009	Anusol Plus HC suppositories (Church & Dwight UK Ltd)	Drug	SNOMED	Pharma/Biol Product		2948311000001104	19700101	20991231	
45982011	Alpha Keri bath oil (Bristol-Myers Squibb Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		2949411000001103	19700101	20991231	
45982012	Progynova TS 50micrograms/24hours transdermal patches (Bayer Plc)	Drug	SNOMED	Pharma/Biol Product		2949711000001109	20060301	20991231	
45982013	Supralip 160mg tablets (Mylan)	Drug	SNOMED	Pharma/Biol Product		2950911000001103	20060105	20991231	
45982014	Water for injections 1ml ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		2951711000001108	20120906	20991231	
45982015	Water for injections 1ml ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3305211000001109	20120906	20991231	
45982016	Lipantil Micro 200 capsules (Mylan)	Drug	SNOMED	Pharma/Biol Product		2952311000001100	19700101	20991231	
45982017	Water for injections 1ml ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3304211000001108	20120906	20991231	
45982018	Fenofibrate micronised 200mg capsules (Mylan)	Drug	SNOMED	Pharma/Biol Product		2952711000001101	20040727	20991231	
45982019	Fenofibrate micronised 200mg capsules (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		2953111000001108	20040727	20991231	
45982020	Water for injections 2ml ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		2954611000001102	20120906	20991231	
45981360	Sodium chloride 0.9% solution for injection 10ml ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		275711000001106	20090828	20991231	
45981362	Tambocor 150mg/15ml solution for injection ampoules (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		638511000001109	20040520	20991231	
45981363	Clopixol Conc 500mg/1ml solution for injection ampoules (Lundbeck Ltd)	Drug	SNOMED	Pharma/Biol Product		32911000001106	20040615	20991231	
45981364	Sodium chloride 0.9% solution for injection 10ml Mini-Plasco ampoules (B.Braun Medical Ltd)	Drug	SNOMED	Pharma/Biol Product		342111000001109	20090828	20991231	
45981365	Sodium chloride 0.9% solution for injection 10ml ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		670711000001103	20090828	20991231	
45981366	Sodium chloride 0.9% solution for injection 10ml Steri-Amp ampoules (Steripak Ltd)	Drug	SNOMED	Pharma/Biol Product		792811000001105	20090828	20991231	
45981367	Sodium chloride 0.9% solution for injection 10ml ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		82711000001102	20090828	20991231	
45981368	Oruvail IM 100mg/2ml solution for injection ampoules (Sanofi)	Drug	SNOMED	Pharma/Biol Product		396311000001103	20040604	20991231	
45981369	Ketoconazole 2% shampoo (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		675811000001100	19700101	20991231	
45981370	Ketoconazole 2% shampoo (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		255511000001103	19700101	20991231	
45981373	Ketoconazole 2% shampoo (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		612211000001104	19700101	20991231	
45981374	Persantin 10mg/2ml solution for injection ampoules (Boehringer Ingelheim Ltd)	Drug	SNOMED	Pharma/Biol Product		642111000001104	20040519	20991231	
45981375	Ketoconazole 2% shampoo (Sandoz Ltd)	Drug	SNOMED	Pharma/Biol Product		488011000001107	19700101	20991231	
45981376	Ketoconazole 2% shampoo (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		248811000001106	19700101	20991231	
45981377	Zineryt lotion (LEO Pharma)	Drug	SNOMED	Pharma/Biol Product		124211000001104	19700101	20991231	
45981378	Diflucan 50mg/25ml solution for infusion vials (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		524111000001102	20090119	20991231	
45981379	Stiemycin 2% solution (Stiefel Laboratories (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		276111000001104	19700101	20991231	
45981380	Diflucan 200mg/100ml solution for infusion vials (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		8111000001100	20090119	20991231	
45981381	Sodium chloride 0.9% solution for injection 5ml ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		474511000001101	20090828	20991231	
45981382	Imuran 50mg powder for solution for injection vials (Aspen Pharma Trading Ltd)	Drug	SNOMED	Pharma/Biol Product		906711000001106	20040709	20991231	
45981383	Tagamet 200mg/2ml solution for injection ampoules (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		306211000001108	20040518	20991231	
45981385	Sodium chloride 0.9% solution for injection 5ml Mini-Plasco ampoules (B.Braun Medical Ltd)	Drug	SNOMED	Pharma/Biol Product		802211000001109	20090828	20991231	
45981386	Sodium chloride 0.9% solution for injection 5ml ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		11911000001109	20090828	20991231	
45981387	Sodium chloride 0.9% solution for injection 5ml Steri-Amp ampoules (Steripak Ltd)	Drug	SNOMED	Pharma/Biol Product		438311000001100	20090828	20991231	
45981388	Sodium chloride 0.9% solution for injection 5ml ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		23211000001105	20090828	20991231	
45981389	Aminophylline 250mg/10ml solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		585311000001107	20090121	20991231	
45981390	Cyklokapron 500mg/5ml solution for injection ampoules (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		126011000001104	20040614	20991231	
45981391	Aminophylline 250mg/10ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		205711000001102	20090121	20991231	
45981371	Nizoral 2% shampoo (Thornton & Ross Ltd)	Drug	SNOMED	Pharma/Biol Product		32411000001103	19700101	20991231	
45981392	Aminophylline 250mg/10ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		870011000001105	20090121	20991231	
45981393	Imigran Subject 6mg/0.5ml solution for injection syringe refill pack (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		520511000001102	20040614	20991231	
45981394	Codeine 60mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		558511000001103	20040618	20991231	
45981395	Codeine 60mg/1ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		447811000001106	20040618	20991231	
45981396	Codeine 60mg/1ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		754411000001107	20040618	20991231	
45981397	Digoxin 500micrograms/2ml solution for infusion ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		163511000001105	20090114	20991231	
45981398	Lanoxin 500micrograms/2ml solution for infusion ampoules (Aspen Pharma Trading Ltd)	Drug	SNOMED	Pharma/Biol Product		255611000001104	20090114	20991231	
45981399	Sodium chloride 0.9% solution for injection 2ml ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		452711000001103	20090828	20991231	
45981400	Sodium chloride 0.9% solution for injection 2ml ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		573911000001102	20090828	20991231	
45981401	Sodium chloride 0.9% solution for injection 2ml ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		162111000001107	20090828	20991231	
45981402	Ciproxin I.V. Flexibag 400mg/200ml infusion (Bayer Plc)	Drug	SNOMED	Pharma/Biol Product		854011000001101	20090114	20991231	
45981403	Ciproxin I.V. Flexibag 200mg/100ml infusion (Bayer Plc)	Drug	SNOMED	Pharma/Biol Product		785511000001102	20090114	20991231	
45981405	Penbritin 500mg powder for solution for injection vials (Chemidex Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		414211000001105	20040709	20991231	
45979951	Sustac 10mg modified-release tablets (Forest Laboratories UK Ltd)	Drug	SNOMED	Pharma/Biol Product		210111000001109	20031212	20991231	
45979952	Polytar AF liquid (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		8411000001105	19700101	20991231	
45979953	Loceryl 5% medicated nail lacquer (Galderma (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		757311000001109	20120411	20991231	
45979954	Dextro Energy tablets lemon (Ceuta Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		852911000001106	19700101	20991231	
45979955	Dextro Energy tablets original (Ceuta Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		315111000001105	19700101	20991231	
45979956	Dextro Energy tablets orange (Ceuta Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		625911000001106	19700101	20991231	
45979957	Dextro Energy tablets tropical (Ceuta Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		573211000001106	19700101	20991231	
45979958	Niferex 100mg/5ml elixir (Tillomed Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		108911000001109	19700101	20991231	
45979959	Polytar liquid (GlaxoSmithKline Consumer Healthcare)	Drug	SNOMED	Pharma/Biol Product		137911000001104	19700101	20991231	
45979960	Dioralyte effervescent tablets blackcurrant (Aventis Pharma)	Drug	SNOMED	Pharma/Biol Product		187611000001103	19700101	20991231	
45979961	Dioralyte effervescent tablets citrus (Aventis Pharma)	Drug	SNOMED	Pharma/Biol Product		530211000001103	19700101	20991231	
45979962	AS Saliva Orthana spray (A S Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		860711000001102	19700101	20991231	
45979963	Glandosane synthetic saliva spray natural (Fresenius Kabi Ltd)	Drug	SNOMED	Pharma/Biol Product		131411000001104	19700101	20991231	
45979964	Glandosane synthetic saliva spray lemon (Fresenius Kabi Ltd)	Drug	SNOMED	Pharma/Biol Product		147911000001100	19700101	20991231	
45979965	Glandosane synthetic saliva spray peppermint (Fresenius Kabi Ltd)	Drug	SNOMED	Pharma/Biol Product		567611000001106	19700101	20991231	
45979966	Chlordiazepoxide 10mg capsules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		610411000001101	19700101	20991231	
45979967	Chlordiazepoxide 10mg capsules (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		805211000001104	19700101	20991231	
45979969	Chlordiazepoxide 10mg capsules (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		688011000001105	19700101	20991231	
45979970	Tropium 10mg capsules (Dr Reddy's Laboratories (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		511311000001108	19700101	20991231	
45979971	Chlordiazepoxide 10mg capsules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		679411000001104	19700101	20991231	
45979972	Chlordiazepoxide 5mg capsules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		299111000001103	19700101	20991231	
45979973	Stemetil 5mg/5ml syrup (Sanofi)	Drug	SNOMED	Pharma/Biol Product		344011000001102	19700101	20991231	
45979968	Librium 10mg capsules (Mylan)	Drug	SNOMED	Pharma/Biol Product		218811000001104	19700101	20991231	
45980746	Sucralfate 1g tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		409411000001105	19700101	20991231	
45981773	Ursodeoxycholic acid 250mg capsules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		2870511000001103	19700101	20991231	
45979306	Simple linctus (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		374211000001106	19700101	20991231	
45979307	Simple linctus (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		368411000001109	19700101	20991231	
45979308	Simple linctus (Thornton & Ross Ltd)	Drug	SNOMED	Pharma/Biol Product		96211000001109	19700101	20991231	
45979309	Simple linctus (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		404211000001107	19700101	20991231	
45979310	Depo-Provera 150mg/1ml suspension for injection pre-filled syringes (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		769811000001103	20040604	20991231	
45979311	Dermovate 0.05% scalp application (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		107011000001109	19700101	20991231	
45979312	Erythromycin ethyl succinate 500mg/5ml oral suspension (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		348611000001104	19700101	20991231	
45979313	Erythromycin ethyl succinate 500mg/5ml oral suspension (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		889511000001102	19700101	20991231	
45979314	Erythromycin ethyl succinate 500mg/5ml oral suspension (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		237511000001108	19700101	20991231	
45979315	Erythromycin ethyl succinate 500mg/5ml oral suspension (Sandoz Ltd)	Drug	SNOMED	Pharma/Biol Product		605811000001107	19700101	20991231	
45979316	Erythromycin ethyl succinate 500mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		845911000001101	19700101	20991231	
45979317	Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		433911000001109	19700101	20991231	
45979319	Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		848711000001105	19700101	20991231	
45979320	Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Mylan)	Drug	SNOMED	Pharma/Biol Product		415511000001109	19700101	20991231	
45979321	Oxybutynin 3mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		109611000001107	19700101	20991231	
45979322	Oxybutynin 3mg tablets (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		270711000001101	19700101	20991231	
45979323	Cystrin 3mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		38011000001105	19700101	20991231	
45979324	Oxybutynin 3mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		577111000001108	19700101	20991231	
45979325	Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		364211000001104	19700101	20991231	
45979326	Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		78611000001101	19700101	20991231	
45979327	Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		626611000001105	19700101	20991231	
45979328	Oxybutynin 2.5mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		645511000001102	19700101	20991231	
45979329	Oxybutynin 2.5mg tablets (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		198111000001108	19700101	20991231	
45979330	Oxybutynin 2.5mg tablets (Approved Prescription Services Ltd)	Drug	SNOMED	Pharma/Biol Product		577911000001106	19700101	20991231	
45979331	Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		177211000001105	19700101	20991231	
45979332	Oxybutynin 2.5mg tablets (Mylan)	Drug	SNOMED	Pharma/Biol Product		473611000001100	19700101	20991231	
45979334	Oxybutynin 2.5mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		238411000001108	19700101	20991231	
45979335	Oxybutynin 2.5mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		744011000001101	19700101	20991231	
45979336	Oxybutynin 2.5mg tablets (Sandoz Ltd)	Drug	SNOMED	Pharma/Biol Product		347311000001108	19700101	20991231	
45979337	Ditropan 2.5mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		647811000001109	19700101	20991231	
45979338	Oxybutynin 2.5mg tablets (Sterwin Medicines)	Drug	SNOMED	Pharma/Biol Product		110511000001103	19700101	20991231	
45979339	Oxybutynin 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		472711000001101	19700101	20991231	
45979318	Erythroped Forte SF 500mg/5ml oral suspension (Advanz Pharma)	Drug	SNOMED	Pharma/Biol Product		178911000001100	20050902	20991231	
45979333	Erythroped SF 250mg/5ml oral suspension (Advanz Pharma)	Drug	SNOMED	Pharma/Biol Product		108811000001104	20050902	20991231	
45979340	Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		592611000001105	19700101	20991231	
45979341	Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Mylan)	Drug	SNOMED	Pharma/Biol Product		784711000001108	19700101	20991231	
45979342	Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		273611000001101	19700101	20991231	
45979343	Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		506011000001101	19700101	20991231	
45979344	Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		364011000001109	19700101	20991231	
45979345	Oxybutynin 5mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		196311000001106	19700101	20991231	
45979346	Oxybutynin 5mg tablets (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		39911000001101	19700101	20991231	
45979347	Oxybutynin 5mg tablets (Approved Prescription Services Ltd)	Drug	SNOMED	Pharma/Biol Product		243611000001100	19700101	20991231	
45979348	Oxybutynin 5mg tablets (Mylan)	Drug	SNOMED	Pharma/Biol Product		627911000001101	19700101	20991231	
45979349	Oxybutynin 5mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		355011000001100	19700101	20991231	
45979350	Oxybutynin 5mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		243411000001103	19700101	20991231	
45979351	Oxybutynin 5mg tablets (Sandoz Ltd)	Drug	SNOMED	Pharma/Biol Product		605611000001108	19700101	20991231	
45979353	Ditropan 5mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		775511000001109	19700101	20991231	
45979354	Oxybutynin 5mg tablets (Sterwin Medicines)	Drug	SNOMED	Pharma/Biol Product		713711000001109	19700101	20991231	
45979355	Oxybutynin 5mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		386211000001107	19700101	20991231	
45982021	Cicatrin powder (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		2955711000001105	19700101	20991231	
45982023	Lipantil Micro 67 capsules (Mylan)	Drug	SNOMED	Pharma/Biol Product		2957011000001101	19700101	20991231	
45982024	Water for injections 2ml Mini-Plasco ampoules (B.Braun Medical Ltd)	Drug	SNOMED	Pharma/Biol Product		2957811000001107	20120906	20991231	
45982025	Lipantil Micro 267 capsules (Mylan)	Drug	SNOMED	Pharma/Biol Product		2957911000001102	19700101	20991231	
45982027	Water for injections 2ml ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3306411000001104	20120906	20991231	
45982028	Water for injections 2ml ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3305511000001107	20120906	20991231	
45982030	Cicatrin cream (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		2959311000001108	19700101	20991231	
45982032	Calogen emulsion banana (Nutricia Ltd)	Drug	SNOMED	Pharma/Biol Product		2960611000001104	20041011	20991231	
45982033	Water for injections 5ml Sure-Amp ampoules (Mercury Pharma Group Ltd)	Drug	SNOMED	Pharma/Biol Product		2960811000001100	20120906	20991231	
45982034	Water for injections 5ml ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		2961411000001106	20120906	20991231	
45982035	Water for injections 5ml Mini-Plasco ampoules (B.Braun Medical Ltd)	Drug	SNOMED	Pharma/Biol Product		2962011000001105	20120906	20991231	
45982036	Cetraben cream (Thornton & Ross Ltd)	Drug	SNOMED	Pharma/Biol Product		2962611000001103	20140401	20991231	
45982037	Water for injections 5ml ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3306511000001100	20120906	20991231	
45982038	Aquadrate 10% cream (Alliance Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		2963411000001105	19700101	20991231	
45982039	Water for injections 5ml Steri-Amp ampoules (Steripak Ltd)	Drug	SNOMED	Pharma/Biol Product		2963611000001108	20120906	20991231	
45982040	Duovent Autohaler (Boehringer Ingelheim Ltd)	Drug	SNOMED	Pharma/Biol Product		2964011000001104	20040723	20991231	
45982041	Water for injections 5ml ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3302911000001108	20120906	20991231	
45982043	Ditropan XL 5mg tablets (Janssen-Cilag Ltd)	Drug	SNOMED	Pharma/Biol Product		2965311000001102	19700101	20991231	
45982044	Eucerin Intensive 10% cream (Beiersdorf UK Ltd)	Drug	SNOMED	Pharma/Biol Product		2965511000001108	20080506	20991231	
45982046	Nutraplus 10% cream (Galderma (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		2966711000001106	19700101	20991231	
45979530	Slow-Fe 160mg tablets (Novartis Consumer Health UK Ltd)	Drug	SNOMED	Pharma/Biol Product		661111000001101	19700101	20991231	
45979537	Diflucan 50mg capsules (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		165411000001105	19700101	20991231	
45979538	Diflucan 150mg capsules (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		696511000001104	19700101	20991231	
45979539	Diflucan One 150mg capsules (McNeil Products Ltd)	Drug	SNOMED	Pharma/Biol Product		230911000001102	19700101	20991231	
45982022	Water for injections 2ml Sure-Amp ampoules (Advanz Pharma)	Drug	SNOMED	Pharma/Biol Product		2956511000001107	20120906	20991231	
45979529	Traxam 3% gel (Advanz Pharma)	Drug	SNOMED	Pharma/Biol Product		873811000001106	19700101	20991231	
45979532	Traxam Pain Relief 3% gel (Advanz Pharma)	Drug	SNOMED	Pharma/Biol Product		906211000001104	19700101	20991231	
45979535	Traxam 3.17% foam (Advanz Pharma)	Drug	SNOMED	Pharma/Biol Product		289511000001106	19700101	20991231	
45979540	Balmosa cream (Selsdon Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		314311000001108	19700101	20991231	
45979541	Ferrous gluconate 300mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		347211000001100	19700101	20991231	
45979542	Ferrous gluconate 300mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		378411000001101	19700101	20991231	
45979543	Ferrous gluconate 300mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		808111000001100	19700101	20991231	
45979546	Closteril 100 modified-release tablets (Pharmalife Healthcare Services Ltd)	Drug	SNOMED	Pharma/Biol Product		497011000001107	20031211	20991231	
45978890	Lipitor 80mg tablets (Upjohn UK Ltd)	Drug	SNOMED	Pharma/Biol Product		756111000001109	19700101	20991231	
45978867	Ranitidine 300mg effervescent tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		124611000001102	19700101	20991231	
45978868	Indometacin 50mg capsules (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		749911000001101	19700101	20991231	
45978869	Indocid 50mg capsules (Merck Sharp & Dohme Ltd)	Drug	SNOMED	Pharma/Biol Product		581911000001106	19700101	20991231	
45978870	Co-amilozide 2.5mg/25mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		524011000001103	20040504	20991231	
45978871	Moduret 25 tablets (Merck Sharp & Dohme Ltd)	Drug	SNOMED	Pharma/Biol Product		314211000001100	19700101	20991231	
45978872	Indometacin 50mg capsules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		604011000001100	19700101	20991231	
45978873	Ranzac 75mg tablets (Boston Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		443411000001102	20050112	20991231	
45978874	Zantac 75 tablets (Omega Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		907911000001106	19700101	20991231	
45978875	Zantac 75 Relief tablets (Omega Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		843111000001100	19700101	20991231	
45978876	Vivatak Indigestion Relief 75mg tablets (Lexon (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		428511000001109	19700101	20991231	
45978877	Paracetamol 120mg/5ml oral suspension paediatric sugar free (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		649211000001102	19700101	20991231	
45978878	Paracetamol 120mg/5ml oral suspension paediatric sugar free (Vantage)	Drug	SNOMED	Pharma/Biol Product		332011000001109	19700101	20991231	
45978879	Paracetamol 120mg/5ml oral suspension paediatric sugar free (Approved Prescription Services Ltd)	Drug	SNOMED	Pharma/Biol Product		200611000001103	19700101	20991231	
45978880	Paracetamol 120mg/5ml oral suspension paediatric sugar free (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		505411000001101	19700101	20991231	
45978881	Calpol Infant 120mg/5ml oral suspension sugar free (McNeil Products Ltd)	Drug	SNOMED	Pharma/Biol Product		677311000001101	20050902	20991231	
45978883	Indometacin 100mg suppositories (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		145211000001101	19700101	20991231	
45978884	Indometacin 100mg suppositories (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		18611000001106	19700101	20991231	
45978885	Indocid 100mg suppositories (Aspen Pharma Trading Ltd)	Drug	SNOMED	Pharma/Biol Product		902911000001109	19700101	20991231	
45978887	Paracetamol 120mg/5ml oral suspension paediatric sugar free (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		807611000001109	19700101	20991231	
45978888	Ranitidine 300mg effervescent tablets (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		765611000001100	19700101	20991231	
45978889	Zantac 300mg effervescent tablets (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		830911000001106	19700101	20991231	
45978891	Flexin-75 Continus tablets (Napp Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		306611000001105	19700101	20991231	
45978892	Ranitidine 300mg effervescent tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		651511000001103	19700101	20991231	
